Shuffle	sentenceID	pre-context	sentence to be annotated	post-context	# people sentence	character 1	character 2	character 3	character 4	character 5	character 6	character 7	character 8	character 9	character 10
0.493671393914263	395	|` In an envelope , if you must know , ' said Bilbo impatiently . |	|` There on the mantelpiece . |	|Well , no ! |	0										
0.625129628670787	255	|The noise subsided . |	|/ shall not keep you long , he cried . |	|Cheers from all the assembly . |	2	DEFAULT	DEFAULT								
0.235870633004183	78	|But my lad Sam will know more about that . |	|He 's in and out of Bag End . |	|Crazy about stories of the old days he is , and he listens to all Mr. Bilbo 's tales . |	1	Sam Gamgee									
0.217505236119087	652	|Eventually they were shown into the study . |	|Frodo was sitting at a table with a lot of papers in front of him . |	|He looked indisposed - to see Sackville-Bagginses at any rate ; and he stood up , fidgeting with something in his pocket . |	1	Frodo Baggins									
0.374412949418144	592	|Rumours of strange events had by now spread all over the field , but Frodo would only say no doubt everything will be cleared up in the morning . |	|About midnight carriages came for the important folk . |	|One by one they rolled away , filled with full but very unsatisfied hobbits . |	0										
0.008288936676068	416	|It was important . |	|Magic rings are - well , magical ; and they are rare and curious . |	|I was professionally interested in your ring , you may say ; and I still am . |	0										
0.904500242733977	44	|Very much like Mr. Bilbo , and in more than looks . |	|After all his father was a Baggins . |	|A decent respectable hobbit was Mr. Drogo Baggins ; there was never much to tell of him , till he was drownded . ' |	1	Mr. Bilbo Baggins									
0.408216830592397	22	|Bilbo was going to be eleventy-one , 111 , a rather curious number and a very respectable age for a hobbit -LRB- the Old Took himself had only reached 130 -RRB- ; and Frodo was going to be thirty-three , 33 -RRB- an important number : the date of his ` coming of age ' . |	|Tongues began to wag in Flobbiton and By water ; and rumour of the coming event travelled all over the Shire . |	|The history and character of Mr. Bilbo Baggins became once again the chief topic of conversation ; and the older folk suddenly found their reminiscences in welcome demand . |	0										
0.205155512375882	664	|` Foiled again ! ' |	|he said to his wife . |	|` And after waiting sixty years . |	1	DEFAULT									
0.89052737392559	585	|I wonder why . |	|Still , it may be useful . ' |	|` It may , and it may not , ' said Gandalf . ' |	0										
0.383192915991437	85	|And I might say it to others , ' he added with a look at the stranger and the miller . |	|But the Gaffer did not convince his audience . |	|The legend of Bilbo 's wealth was now too firmly fixed in the minds of the younger generation of hobbits . |	0										
0.20405221046989	128	|` How bright your garden looks ! ' |	|said Gandalf . |	|` Yes , ' said Bilbo . |	1	Gandalf									
0.317509492143535	539	|It was a fine night , and the black sky was dotted with stars . |	|He looked up , sniffing the air . |	|` What fun ! |	1	DEFAULT									
0.77091656278331	415	|I wanted the truth . |	|It was important . |	|Magic rings are - well , magical ; and they are rare and curious . |	0										
0.330450453430391	708	|In fact , it is partly about that that I have come to say a last word . ' |	|` Well , what about it ? ' |	|` What do you know already ? ' |	0										
0.699808399061468	724	|But odd things may happen to people that have such treasures - if they use them . |	|Let it be a warning to you to be very careful with it . |	|It may have other powers than just making you vanish when you wish to . ' ' |	1	DEFAULT									
0.843162632199113	383	|But he does not really want to , yet . |	|I want to see the wild country again before I die , and the Mountains ; but he is still in love with the Shire , with woods and fields and little rivers . |	|He ought to be comfortable here . |	1	DEFAULT									
0.015585972381864	747	|I shall slip in quietly . |	|I sha n't often be visiting the Shire openly again . |	|I find that I have become rather unpopular . |	1	DEFAULT									
0.063790008089463	687	|` Lobelia again most likely , ' he thought . |	|` She must have thought of something really nasty , and have come back again to say it . |	|It can wait . ' |	1	Lobelia									
0.231736222805032	296	|I am leaving NOW . |	|GOOD-BYE 7 He stepped down and vanished . |	|There was a blinding flash of light , and the guests all blinked . |	1	DEFAULT									
0.844412658211982	301	|Old Odo Proudfoot removed his feet from the table and stamped . |	|Then there was a dead silence , until suddenly , after several deep breaths , every Baggins , Boffin , Took , Brandybuck , Grubb , Chubb , Burrows , Bolger , Bracegirdle , Brockhouse , Goodbody , Hornblower , and Proudfoot began to talk at once . |	|It was generally agreed that the joke was in very bad taste , and more food and drink were needed to cure the guests of shock and annoyance . |	0										
0.672364008046231	157	|There was a specially large pavilion , so big that the tree that grew in the field was right inside it , and stood proudly near one end , at the head of the chief table . |	|Lanterns were hung on all its branches . |	|More promising still -LRB- to the hobbits ' mind -RRB- : an enormous open-air kitchen was erected in the north corner of the field . |	0										
0.79781489772589	461	|` But you wo n't get it . |	|I wo n't give my precious away , I tell you . ' |	|His hand strayed to the hilt of his small sword . |	2	DEFAULT	DEFAULT								
0.419916686100054	462	|I wo n't give my precious away , I tell you . ' |	|His hand strayed to the hilt of his small sword . |	|Gandalf s eyes flashed . |	1	DEFAULT									
0.431835611105034	681	|The legend of Bilbo 's gold excited both curiosity and hope ; for legendary gold -LRB- mysteriously obtained , if not positively ill-gotten -RRB- , is , as every one knows , any one 's for the finding - unless the search is interrupted . |	|When he had overcome Sancho and pushed him out , Frodo collapsed on chair in the hall . |	|It 's time to close the shop , Merry , ' he said . |	2	Sancho Proudfoot	Frodo Baggins								
0.84834630503339	767	|Frodo saw him to the door . |	|He gave a final wave of his hand , and walked off at a surprising pace ; but Frodo thought the old wizard looked unusually bent , almost as if he was carrying a great weight . |	|The evening was closing in , and his cloaked figure quickly vanished into the twilight . |	2	DEFAULT	Frodo Baggins								
0.827673200678511	240	|they shouted , and they hammered joyously on the tables . |	|Bilbo was doing splendidly . |	|This was the sort of stuff they liked : short and obvious . |	1	Mr. Bilbo Baggins									
0.449006665281234	91	|You can say what you like , Gaffer , but Bag End 's a queer place , and its folk are queerer . ' |	|` And you can say what you like , about what you know no more of than you do of boating , Mr. Sandyman , ' retorted the Gaffer , disliking the miller even more than usual . |	|If that 's being queer , then we could do with a bit more queerness in these parts . |	2	Sandyman	DEFAULT								
0.715712313024316	139	|Anyway I mean to enjoy myself on Thursday , and have my little joke . ' |	|` Who will laugh , I wonder ? ' |	|said Gandalf , shaking his head . |	1	Gandalf									
0.104857746492028	422	|Bilbo , unless I am quite mistaken . ' |	|Bilbo flushed , and there was an angry light in his eyes . |	|His kindly face grew hard . |	1	Mr. Bilbo Baggins									
0.130277841174244	399	|He hesitated . |	|` Is n't that odd now ? ' |	|he said softly to himself . |	0										
0.04067141129789	236	|Today is my one hundred and eleventh birthday : I am eleventy-one today ! ' |	|Hurray ! |	|Hurray ! |	0										
0.66156092841693	219	|Most of the company were , however , now in a tolerant mood , at that delightful stage which they called ' filling up the corners ' . |	|They were sipping their favourite drinks , and nibbling at their favourite dainties , and their fears were forgotten . |	|They were prepared to listen to anything , and to cheer at every full stop . |	0										
0.292594889104436	253	|But Bilbo had not finished . |	|Seizing a horn from a youngster near by , he blew three loud hoots . |	|The noise subsided . |	1	Mr. Bilbo Baggins									
0.047732236110189	189	|There were rockets like a flight of scintillating birds singing with sweet voices . |	|There were green trees with trunks of dark smoke : their leaves opened like a whole spring unfolding in a moment , and their shining branches dropped glowing flowers down upon the astonished hobbits , disappearing with a sweet scent just before they touched their upturned faces . |	|There were fountains of butterflies that flew glittering into the trees ; there were pillars of coloured fires that rose and turned into eagles , or sailing ships , or a phalanx of flying swans ; there was a red thunderstorm and a shower of yellow rain ; there was a forest of silver spears that sprang suddenly into the air with a yell like an embattled army , and came down again into the Water with a hiss like a hundred hot snakes . |	0										
0.030780423136679	653	|Frodo was sitting at a table with a lot of papers in front of him . |	|He looked indisposed - to see Sackville-Bagginses at any rate ; and he stood up , fidgeting with something in his pocket . |	|But he spoke quite politely . |	1	Frodo Baggins									
0.833791139148067	570	|` But I knew in my heart that he really meant to go . |	|He always used to joke about serious things . |	|I wish I had come back sooner , just to see him off . ' |	1	DEFAULT									
0.362870517076548	638	|A false rumour that the whole household was being distributed free spread like wildfire ; and before long the place was packed with people who had no business there , but could not be kept out . |	|Fabels got torn off and mixed , and quarrels broke out . |	|Some people tried to do swaps and deals in the hall ; and others tried to make off with minor items not addressed to them , or with anything that seemed unwanted or unwatched . |	0										
0.312250256118964	552	|Do n't you worry about me ! |	|I am as happy now as I have ever been , and that is saying a great deal . |	|But the time has come . |	1	DEFAULT									
0.093208055787427	33	|asked Old Noakes of By water . |	|` Baggins is his name , but he 's more than half a Brandybuck , they say . |	|It beats me why any Baggins of Hobbiton should go looking for a wife away there in Buckland , where folks are so queer . ' |	1	DEFAULT									
0.076804845620776	274	|Jolly old Frodo , ' from the juniors . |	|The Sackville-Bagginses scowled , and wondered what was meant by ` coming into his inheritance ' . |	|Together we score one hundred and forty-four . |	1	Frodo Baggins									
0.759423649306673	667	|Spoons ? |	|Fiddlesticks ! ' |	|He snapped his fingers under Frodo 's nose and slumped off . |	0										
0.180792086924718	316	|For some time he had sat silent beside Bilbo 's empty chair , and ignored all remarks and questions . |	|He had enjoyed the joke , of course , even though he had been in the know . |	|He had difficulty in keeping from laughter at the indignant surprise of the guests . |	1	Mr. Bilbo Baggins									
0.130385241346506	600	|People came and began -LRB- by orders -RRB- to clear away the pavilions and the tables and the chairs , and the spoons and knives and bottles and plates , and the lanterns , and the flowering shrubs in boxes , and the crumbs and cracker-paper , the forgotten bags and gloves and handkerchiefs , and the uneaten food -LRB- a very small item -RRB- . |	|Then a number of other people came -LRB- without orders -RRB- : Bagginses , and Boffins , and Bolgers , and Tooks , and other guests that lived or were staying near . |	|By mid-day , when even the best-fed were out and about again , there was a large crowd at Bag End , uninvited but not unexpected . |	0										
0.470691702418546	675	|You do n't belong here ; you 're no Baggins - you - you 're a Brandybuck ! ' |	|` Did you hear that , Merry ? |	|That was an insult , if you like , ' said Frodo as he shut the door on her . |	1	Merry Brandybuck									
0.503090992304718	561	|He jumped over a low place in the hedge at the bottom , and took to the meadows , passing into the night like a rustle of wind in the grass . |	|Gandalf remained for a while staring after him into the darkness . ' |	|Goodbye , my dear Bilbo - until our next meeting ! ' |	2	Gandalf	Mr. Bilbo Baggins								
0.920431110654512	414	|` No , but I had to badger you , ' said Gandalf . ' |	|I wanted the truth . |	|It was important . |	1	Gandalf									
0.960474872511314	554	|But the time has come . |	|I am being swept off my feet at last , ' he added , and then in a low voice , as if to himself , he sang softly in the dark : The Road goes ever on and on Down from the door where it began . |	|Now far ahead the Road has gone , And I must follow , if I can , Pursuing it with eager feet , Until it joins some larger way Where many paths and errands meet . |	1	DEFAULT									
0.1870150670707	144	|There might have been some grumbling about ` dealing locally ' , but that very week orders began to pour out of Bag End for every kind of provision , commodity , or luxury that could be obtained in Hobbiton or Bywater or anywhere in the neighbourhood . |	|People became enthusiastic ; and they began to tick off the days on the calendar ; and they watched eagerly for the postman , hoping for invitations . |	|Before long the invitations began pouring out , and the Hobbiton post-office was blocked , and the Bywater post-office was snowed under , and voluntary assistant postmen were called for . |	0										
0.053108953490251	432	|` But there is no need to get angry . ' |	|` If I am it is your fault , ' said Bilbo . |	|` It is mine , I tell you . |	2	DEFAULT	Mr. Bilbo Baggins								
0.364184009712102	220	|They were sipping their favourite drinks , and nibbling at their favourite dainties , and their fears were forgotten . |	|They were prepared to listen to anything , and to cheer at every full stop . |	|My dear People , began Bilbo , rising in his place . ' |	0										
0.971994095883191	487	|` But I felt so queer . |	|And yet it would be a relief in a way not to be bothered with it any more . |	|It has been so growing on my mind lately . |	0										
0.98482962793959	556	|Now far ahead the Road has gone , And I must follow , if I can , Pursuing it with eager feet , Until it joins some larger way Where many paths and errands meet . |	|And whither then ? |	|I can not say . |	0										
0.031065718534441	421	|You wo n't need it any more . |	|Bilbo , unless I am quite mistaken . ' |	|Bilbo flushed , and there was an angry light in his eyes . |	2	Mr. Bilbo Baggins	DEFAULT								
0.506622473830978	174	|Not very expensive ones , as a rule , and not so lavishly as on this occasion ; but it was not a bad system . |	|Actually in Hobbiton and Bywater every day in the year it was somebody 's birthday , so that every hobbit in those parts had a fair chance of at least one present at least once a week . |	|But they never got tired of them . |	0										
0.05224318243768	542	|What fun to be off again , off on the Road with dwarves ! |	|This is what I have really been longing for , for years ! |	|Good-bye ! ' |	1	DEFAULT									
0.006779731300672	20	|Twelve more years passed . |	|Each year the Bagginses had given very lively combined birthday-parties at Bag End ; but now it was understood that something quite exceptional was being planned for that autumn . |	|Bilbo was going to be eleventy-one , 111 , a rather curious number and a very respectable age for a hobbit -LRB- the Old Took himself had only reached 130 -RRB- ; and Frodo was going to be thirty-three , 33 -RRB- an important number : the date of his ` coming of age ' . |	0										
0.654681227151078	463	|His hand strayed to the hilt of his small sword . |	|Gandalf s eyes flashed . |	|It will be my turn to get angry soon , ' he said . |	1	Gandalf									
0.476727874297475	266	|There was some scattered clapping , but most of them were trying to work it out and see if it came to a compliment . |	|Secondly , to celebrate my birthday . |	|Cheers again . |	0										
0.119662104612063	207	|Bringing up young hobbits took a lot of provender . |	|There were many Bagginses and Boffins , and also many Tooks and Brandybucks ; there were various Grubbs -LRB- relations of Bilbo Baggins ' grandmother -RRB- , and various Chubbs -LRB- connexions of his Took grandfather -RRB- ; and selection of Burrowses , Bolgers , Bracegirdles , Brockhouses , Goodbodies , Hornblowers and Proudfoots . |	|Some of these were only very distantly connected with Bilbo , and some of them had hardly ever been in Hobbiton before , as they lived in remote corners of the Shire . |	0										
0.642372936590228	14	|But he had no close friends , until some of his younger cousins began to grow up . |	|The eldest of these , and Bilbo 's favourite , was young Frodo Baggins . |	|When Bilbo was ninety-nine , he adopted Frodo as his heir , and brought him to live at Bag End ; and the hopes of the Sackville-Bagginses were finally dashed . |	2	Mr. Bilbo Baggins	Frodo Baggins								
0.264798936987555	234	|Proudfoots , repeated Bilbo . |	|Also my good Sackville-Bagginses that I welcome back at last to Bag End . |	|Today is my one hundred and eleventh birthday : I am eleventy-one today ! ' |	1	DEFAULT									
0.432115495573062	657	|They began by offering him bad bargain-prices -LRB- as between friends -RRB- for various valuable and unlabelled things . |	|When Frodo replied that only the things specially directed by Bilbo were being given away , they said the whole affair was very fishy . |	|` Only one thing is clear to me , ' said Otho , ` and that is that you are doing exceedingly well out of it . |	2	Frodo Baggins	Mr. Bilbo Baggins								
0.74708169172598	35	|It beats me why any Baggins of Hobbiton should go looking for a wife away there in Buckland , where folks are so queer . ' |	|` And no wonder they 're queer , ' put in Daddy Twofoot -LRB- the Gaffer 's next-door neighbour -RRB- , ` if they live on the wrong side of the Brandywine River , and right agin the Old Forest . |	|That 's a dark bad place , if half the tales be true . ' |	1	Daddy Twofoot									
0.975022962239922	132	|` You mean to go on with your plan then ? ' ' |	|I do . |	|I made up my mind months ago , and I have n't changed it . ' |	1	DEFAULT									
0.916810891152193	631	|Old Gaffer Gamgee got two sacks of potatoes , a new spade , a woollen waistcoat , and a bottle of ointment for creaking joints . |	|Old Rory Brandybuck , in return for much hospitality , got a dozen bottles of Old Winyards : a strong red wine from the Southfarthing , and now quite mature , as it had been laid down by Bilbo 's father . |	|Rory quite forgave Bilbo , and voted him a capital fellow after the first bottle . |	2	Rory Brandybuck	Mr. Bilbo Baggins								
0.50962845393761	100	|An odd-looking waggon laden with odd-looking packages rolled into Hobbiton one evening and toiled up the Hill to Bag End . |	|The startled hobbits peered out of lamplit doors to gape at it . |	|It was driven by outlandish folk , singing strange songs : dwarves with long beards and deep hoods . |	0										
0.92791292102385	226	|they shouted , and kept on repeating it in chorus , seeming reluctant to follow their own advice . |	|Bilbo left his place and went and stood on a chair under the illuminated tree . |	|The light of the lanterns fell on his beaming face ; the golden buttons shone on his embroidered silk waistcoat . |	1	Mr. Bilbo Baggins									
0.794563224857519	92	|` And you can say what you like , about what you know no more of than you do of boating , Mr. Sandyman , ' retorted the Gaffer , disliking the miller even more than usual . |	|If that 's being queer , then we could do with a bit more queerness in these parts . |	|There 's some not far away that would n't offer a pint of beer to a friend , if they lived in a hole with golden walls . |	0										
0.579143058791581	567	|he asked . |	|` Yes , ' answered Gandalf , ` he has gone at last . ' ' |	|I wish -1 mean , I hoped until this evening that it was only a joke , ' said Frodo . |	2	Gandalf	DEFAULT								
0.984476851258181	119	|Bilbo gave a few pennies away ; but not a single squib or cracker was forthcoming , to the disappointment of the onlookers . |	|` Run away now ! |	|` said Gandalf . |	0										
0.39129477353386	688	|` She must have thought of something really nasty , and have come back again to say it . |	|It can wait . ' |	|He went on with his tea . |	0										
0.026883671818866	68	|The Sackville-Bagginses wo n't never see the inside of Bag End now , or it is to be hoped not . ' |	|` There 's a tidy bit of money tucked away up there , I hear tell , ' said a stranger , a visitor on business from Michel Delving in the Westfarthing . |	|` All the top of your hill is full of tunnels packed with chests of gold and silver , and jools , by what I 've heard . ' |	1	Michel Delving									
0.207326120262472	550	|` Take care ! |	|I do n't care . |	|Do n't you worry about me ! |	1	DEFAULT									
0.727998237502838	496	|` It is quite made up . |	|Go away and leave it behind . |	|Stop possessing it . |	0										
0.280458952262396	355	|` Yes , I am . |	|I feel I need a holiday , a very long holiday , as I have told you before . |	|Probably a permanent holiday : I do n't expect I shall return . |	1	DEFAULT									
0.846003394417409	95	|But they do things proper at Bag End . |	|Our Sam says that everyone 's going to be invited to the party , and there 's going to be presents , mark you , presents for all - this very month as is . ' |	|That very month was September , and as fine as you could ask . |	2	Sam Gamgee	DEFAULT								
0.62102853046636	163	|That was on Wednesday the eve of the Party . |	|Anxiety was intense . |	|Then Thursday , September the 22nd , actually dawned . |	0										
0.088850837565221	258	|/ have called you all together for a Purpose . |	|Something in the way that he said this made an impression . |	|There was almost silence , and one or two of the Tooks pricked up their ears . |	1	DEFAULT									
0.100822292101476	701	|But I saw her some time ago , driving a pony-trap towards Bywater with a face that would have curdled new milk . ' |	|` She had already nearly curdled me . |	|Honestly , I nearly tried on Bilbo 's ring . |	1	DEFAULT									
0.335742959984643	428	|It is my own . |	|I found it . |	|It came to me . ' |	1	DEFAULT									
0.149788101131487	697	|` Come in ! |	|Come in ! |	|I thought it was Lobelia . ' |	0										
0.744581534696244	211	|Otho and his wife Lobelia were present . |	|They disliked Bilbo and detested Frodo , but so magnificent was the invitation card , written in golden ink , that they had felt it was impossible to refuse . |	|Besides , their cousin , Bilbo , had been specializing in food for many years and his table had a high reputation . |	2	Mr. Bilbo Baggins	Frodo Baggins								
0.960378447471641	643	|Frodo had retired for a while and left his friend Merry Brandybuck to keep an eye on things . |	|When Otho loudly demanded to see Frodo , Merry bowed politely . |	|` He is indisposed , ' he said . |	3	Otho	Frodo Baggins	Merry Brandybuck							
0.062460647209338	190	|There were green trees with trunks of dark smoke : their leaves opened like a whole spring unfolding in a moment , and their shining branches dropped glowing flowers down upon the astonished hobbits , disappearing with a sweet scent just before they touched their upturned faces . |	|There were fountains of butterflies that flew glittering into the trees ; there were pillars of coloured fires that rose and turned into eagles , or sailing ships , or a phalanx of flying swans ; there was a red thunderstorm and a shower of yellow rain ; there was a forest of silver spears that sprang suddenly into the air with a yell like an embattled army , and came down again into the Water with a hiss like a hundred hot snakes . |	|And there was also one last surprise , in honour of Bilbo , and it startled the hobbits exceedingly , as Gandalf intended . |	0										
0.396647505948146	746	|Expect me when you see me ! |	|I shall slip in quietly . |	|I sha n't often be visiting the Shire openly again . |	1	DEFAULT									
0.148821013148191	441	|And why not ? |	|Even if Gollum said the same once . |	|It 's not his now , but mine . |	1	Gollum									
0.867747331773957	642	|In the middle of the commotion the Sackville-Bagginses arrived . |	|Frodo had retired for a while and left his friend Merry Brandybuck to keep an eye on things . |	|When Otho loudly demanded to see Frodo , Merry bowed politely . |	2	Frodo Baggins	Merry Brandybuck								
0.333312124541895	145	|People became enthusiastic ; and they began to tick off the days on the calendar ; and they watched eagerly for the postman , hoping for invitations . |	|Before long the invitations began pouring out , and the Hobbiton post-office was blocked , and the Bywater post-office was snowed under , and voluntary assistant postmen were called for . |	|There was a constant stream of them going up the Hill , carrying hundreds of polite variations on Thank you , I shall certainly come . |	0										
0.555805345636499	204	|This was held in the great pavilion with the tree . |	|The invitations were limited to twelve dozen -LRB- a number also called by the hobbits one Gross , though the word was not considered proper to use of people -RRB- ; and the guests were selected from all the families to which Bilbo and Frodo were related , with the addition of a few special unrelated friends -LRB- such as Gandalf -RRB- . |	|Many young hobbits were included , and present by parental permission ; for hobbits were easy-going with their children in the matter of sitting up late , especially when there was a chance of getting them a free meal . |	3	Mr. Bilbo Baggins	Frodo Baggins	Gandalf							
0.793117602156609	79	|He 's in and out of Bag End . |	|Crazy about stories of the old days he is , and he listens to all Mr. Bilbo 's tales . |	|Mr. Bilbo has learned him his letters - meaning no harm , mark you , and I hope no harm will come of it . |	2	DEFAULT	Mr. Bilbo Baggins								
0.002021505387087	590	|Now I am going to bed . ' |	|As master of Bag End Frodo felt it his painful duty to say good-bye to the guests . |	|Rumours of strange events had by now spread all over the field , but Frodo would only say no doubt everything will be cleared up in the morning . |	1	Frodo Baggins									
0.233191613548147	766	|Good-bye ! ' |	|Frodo saw him to the door . |	|He gave a final wave of his hand , and walked off at a surprising pace ; but Frodo thought the old wizard looked unusually bent , almost as if he was carrying a great weight . |	2	Frodo Baggins	DEFAULT								
0.994503465706287	670	|But Lobelia was not so easily got rid of . |	|A little later Frodo came out of the study to see how things were going on and found her still about the place , investigating nooks and comers and tapping the floors . |	|He escorted her firmly off the premises , after he had relieved her of several small -LRB- but rather valuable -RRB- articles that had somehow fallen inside her umbrella . |	1	Frodo Baggins									
0.072042664035304	448	|Bilbo , ' he said . |	|` You make that clearer with every word you say . |	|It has got far too much hold on you . |	1	Mr. Bilbo Baggins									
0.033591316499425	142	|` We shall see , ' said Bilbo . |	|The next day more carts rolled up the Hill , and still more carts . |	|There might have been some grumbling about ` dealing locally ' , but that very week orders began to pour out of Bag End for every kind of provision , commodity , or luxury that could be obtained in Hobbiton or Bywater or anywhere in the neighbourhood . |	0										
0.704978913143871	254	|Seizing a horn from a youngster near by , he blew three loud hoots . |	|The noise subsided . |	|/ shall not keep you long , he cried . |	0										
0.312846197385952	468	|He took a step towards the hobbit , and he seemed to grow tall and menacing ; his shadow filled the little room . |	|Bilbo backed away to the wall , breathing hard , his hand clutching at his pocket . |	|They stood for a while facing one another , and the air of the room tingled . |	1	Mr. Bilbo Baggins									
0.206618039652659	485	|Bilbo drew his hand over his eyes . |	|I am sorry , ' he said . |	|` But I felt so queer . |	1	Mr. Bilbo Baggins									
0.577582588232062	538	|He stepped out of the front-door . |	|It was a fine night , and the black sky was dotted with stars . |	|He looked up , sniffing the air . |	0										
0.260683888980275	711	|` Only what Bilbo told me . |	|I have heard his story : how he found it , and how he used it : on his journey , I mean . ' |	|` Which story , I wonder , ' said Gandalf . |	2	Mr. Bilbo Baggins	DEFAULT								
0.294744111596842	703	|Honestly , I nearly tried on Bilbo 's ring . |	|I longed to disappear . ' |	|` Do n't do that ! ' |	1	DEFAULT									
0.255638728636347	593	|About midnight carriages came for the important folk . |	|One by one they rolled away , filled with full but very unsatisfied hobbits . |	|Gardeners came by arrangement , and removed in wheel-barrows those that had inadvertently remained behind . |	0										
0.849343464344941	344	|` Though that flash was surprising : it quite startled me , let alone the others . |	|A little addition of your own , I suppose ? ' |	|It was . |	1	DEFAULT									
0.337335871969586	39	|` said the Gaffer . |	|` Not that the Brandybucks of Buck-land live in the Old Forest ; but they 're a queer breed , seemingly . |	|They fool about with boats on that big river - and that is n't natural . |	0										
0.133898634928058	515	|` Well , so I have ! ' |	|cried Bilbo . |	|` And my will and all the other documents too . |	1	Mr. Bilbo Baggins									
0.809920172545177	230	|My dear Bagginses and Boffins , he began again ; and my dear Tooks and Brandybucks , and Grubbs , and Chubbs , and Burrowses , and Hornblowers , and Bolgers , Bracegirdles , Goodbodies , Brockhouses and Proudfoots . |	|` ProudFEET ! ' |	|shouted an elderly hobbit from the back of the pavilion . |	0										
0.457682094781407	493	|I do n't know why . |	|And I do n't seem able to make up my mind . ' |	|` Then trust mine , ' said Gandalf . |	1	DEFAULT									
0.019960434656625	158	|Lanterns were hung on all its branches . |	|More promising still -LRB- to the hobbits ' mind -RRB- : an enormous open-air kitchen was erected in the north corner of the field . |	|A draught of cooks , from every inn and eating-house for miles around , arrived to supplement the dwarves and other odd folk that were quartered at Bag End . |	0										
0.968002360501995	457	|Come ! |	|Do as you promised : give it up ! ' |	|` Well , if you want my ring yourself , say so ! ' |	1	DEFAULT									
0.864026527250444	427	|` And what business is it of yours , anyway , to know what I do with my own things ? |	|It is my own . |	|I found it . |	1	DEFAULT									
0.471342397641398	323	|As for Bilbo Baggins , even while he was making his speech , he had been fingering the golden ring in his pocket : his magic ring that he had kept secret for so many years . |	|As he stepped down he slipped it on his finger , and he was never seen by any hobbit in Hobbiton again . |	|He walked briskly back to his hole , and stood for a moment listening with a smile to the din in the pavilion and to the sounds of merrymaking in other parts of the field . |	1	Mr. Bilbo Baggins									
0.29268904223632	340	|I wondered if you would turn up . ' ' |	|I am glad to find you visible , ' replied the wizard , sitting down in a chair , ' I wanted to catch you and have a few final words . |	|I suppose you feel that everything has gone off splendidly and according to plan ? ' |	2	DEFAULT	DEFAULT								
0.914043993365789	273	|Frodo ! |	|Jolly old Frodo , ' from the juniors . |	|The Sackville-Bagginses scowled , and wondered what was meant by ` coming into his inheritance ' . |	1	Frodo Baggins									
0.030386631858158	691	|The knock was repeated , much louder , but he took no notice . |	|Suddenly the wizard 's head appeared at the window . |	|` If you do n't let me in , Frodo , I shall blow your door right down your hole and out through the hill , ' he said . |	0										
0.278844693035008	291	|Fie paused for a moment . |	|Thirdly and finally , he said , I wish to make an ANNOUNCEMENT . |	|Fie spoke this last word so loudly and suddenly that everyone sat up who still could . |	1	DEFAULT									
0.568399178700548	398	|Here it is in my pocket ! ' |	|He hesitated . |	|` Is n't that odd now ? ' |	0										
0.234119401955063	297	|GOOD-BYE 7 He stepped down and vanished . |	|There was a blinding flash of light , and the guests all blinked . |	|When they opened their eyes Bilbo was nowhere to be seen . |	0										
0.328978622625534	455	|said Gandalf . |	|` All your long life we have been friends , and you owe me something . |	|Come ! |	2	Gandalf	DEFAULT								
0.988272092628907	447	|` You will be a fool if you do . |	|Bilbo , ' he said . |	|` You make that clearer with every word you say . |	2	Mr. Bilbo Baggins	DEFAULT								
0.352689405617822	446	|He spoke sternly . |	|` You will be a fool if you do . |	|Bilbo , ' he said . |	1	DEFAULT									
0.168693518473925	639	|Fabels got torn off and mixed , and quarrels broke out . |	|Some people tried to do swaps and deals in the hall ; and others tried to make off with minor items not addressed to them , or with anything that seemed unwanted or unwatched . |	|The road to the gate was blocked with barrows and handcarts . |	0										
0.702537811872204	27	|Now that he was himself growing old and stiff in the joints , the job was mainly carried on by his youngest son , Sam Gamgee . |	|Both father and son were on very friendly terms with Bilbo and Frodo . |	|They lived on the Hill itself , in Number 3 Bagshot Row just below Bag End . ' |	2	Mr. Bilbo Baggins	Frodo Baggins								
0.229417338963993	677	|That was an insult , if you like , ' said Frodo as he shut the door on her . |	|` It was a compliment , ' said Merry Brandybuck , ` and so , of course , not true . ' |	|Then they went round the hole , and evicted three young hobbits -LRB- two Boffins and a Bolger -RRB- who were knocking holes in the walls of one of the cellars . |	1	Merry Brandybuck									
0.989149013602508	345	|A little addition of your own , I suppose ? ' |	|It was . |	|You have wisely kept that ring secret all these years , and it seemed to me necessary to give your guests something else that would seem to explain your sudden vanishment . ' |	0										
0.43129769392167	270	|For it is , of course , also the birthday of my heir and nephew , Frodo . |	|He comes of age and into his inheritance today . |	|Some perfunctory clapping by the elders ; and some loud shouts of ' Frodo ! |	1	Frodo Baggins									
0.324086095268283	523	|I shall wait for him . ' |	|Bilbo took out the envelope , but just as he was about to set it by the clock , his hand jerked back , and the packet fell on the floor . |	|Before he could pick it up , the wizard stooped and seized it and set it in its place . |	1	Mr. Bilbo Baggins									
0.722405734055532	516	|cried Bilbo . |	|` And my will and all the other documents too . |	|You had better take it and deliver it for me . |	0										
0.045944756258243	46	|A decent respectable hobbit was Mr. Drogo Baggins ; there was never much to tell of him , till he was drownded . ' |	|` Drownded ? ' |	|said several voices . |	0										
0.539257137069865	698	|Come in ! |	|I thought it was Lobelia . ' |	|` Then I forgive you . |	2	DEFAULT	Lobelia								
