Shuffle	sentenceID	pre-context	sentence to be annotated	post-context	# people sentence	character 1	character 2	character 3	character 4	character 5	character 6	character 7	character 8	character 9	character 10
0.520557029504208	112	|An old plowman left him , Prince Verity , sir . |	|Says it 's Prince Chivalry 's bastid , sir . |	|For a few moments the harried man behind the desk continued to regard me with some confusion . |	2	Chiv	Prince Verity								
0.785790281651971	97	|There he paused and straightened his own garments briefly . |	|I remember quite clearly how he went down on one knee to tug my shirt straight and smooth my hair with a rough pat or two , but whether this was from some kindhearted impulse that I make a good impression , or merely a concern that his package look well tended , I will never know . |	|He stood again and knocked once at the double doors . |	2	DEFAULT	DEFAULT								
0.664761299694133	7	|Passed through fire and plunged through salt water and offered to the winds of the air ; thus were names sealed to these chosen children . |	|So we are told . |	|A pretty fancy , and perhaps once there was such a ritual , but history shows us this was not always sufficient to bind a child to the virtue that named it ... My pen falters , then falls from my knuckly grip , leaving a worm 's trail of ink across Fedwren 's paper . |	0										
0.192264876579998	65	|What I do remember is how the doors swung outward , so that the old man had to step hastily back , dragging me with him . |	|And there is this . |	|The man who opened the door was no house servant , as I might imagine if I had only heard this story . |	0										
0.830550913734363	448	|By the time we arrived , he and Lady Patience were gone from court , to live as the Lord and Lady of Withywoods . |	|I have been to Withywoods . |	|Its name bears no relationship to its appearance . |	1	DEFAULT									
0.098208042578453	266	|My feet and leggings had been warmed by the kitchen 's fire , but not quite dried , so the cold seized on them . |	|I remember darkness , and the sudden tiredness that came over me , a terrible weepy sleepiness that dragged at me as I followed the strange man with the bandaged leg through the chill , dark courtyard . |	|There were tall walls around us , and guards moved intermittently atop them , dark shadows visible only as they blotted the stars occasionally from the sky . |	2	DEFAULT	DEFAULT								
0.700956058266948	330	|I recall being roused from sleep by the pup 's wriggling and the yellow light of a lantern being held over me . |	|Two men bent over me , but Burrich stood stiffly behind them and I was not afraid . |	|Now you 've wakened him , warned the one , and he was Prince Verity , the man from the warmly lit chamber of my first evening . |	2	DEFAULT	Burrich								
0.117179808872959	60	|Father , please , I beg you ! |	|A tremor shook the hand that gripped mine , but whether of anger or some other emotion , I shall never know . |	|As swift as a black crow seizes a bit of dropped bread , the old man stooped and snatched up a frozen chunk of dirty ice . |	1	DEFAULT									
0.427745115486284	150	|Do n't know , sir . |	|There was only the old plowman on the doorstep , and all him said was that this was Prince Chivalry 's bastid , and he was n't going to feed him ner put clothes on his back no more . |	|Said him what got him could care for him now . |	3	DEFAULT	Chiv	DEFAULT							
0.961609794893863	356	|I am Chivalry 's man , and I saw to the boy as I thought best . |	|I could make him up a pallet in the guardroom , but he seems small to be in the company of such men , with their comings and goings at all hours , their fights and drinking and noise . |	|The tone of his words made his own distaste for their company obvious . |	2	DEFAULT	DEFAULT								
0.604870728465044	49	|The curtains parted , and there we stood before that great door . |	|The old man lifted the brass knocker and banged it down , once , twice , thrice on the plate that resounded to his pounding . |	|And then , from offstage , a voice sounded . |	1	DEFAULT									
0.020539009816712	182	|A chunk of meat on a spit was swung back from the flames and dripping fat onto the stone hearth . |	|My stomach clutched suddenly at my ribs at the rich smell . |	|Jason set me rather firmly on the corner of the table closest to the fire 's warmth , jogging the elbow of a man whose face was hidden by a mug . |	1	DEFAULT									
0.167352165914364	90	|For a moment the guard watched the old man walking away . |	|Then he wordlessly stooped to seize me by the collar and drag me out of the way so he could close the door . |	|He let go of me for the brief time it took him to secure the door . |	2	DEFAULT	DEFAULT								
0.158609311264399	432	|And as far as a royal bastard is concerned , none of us can afford to have such sensibilities , Burrich . |	|To leave such a boy in a place like this is like leaving a weapon hovering over the King 's throat . |	|Surely even a houndsman can see that . |	2	DEFAULT	DEFAULT								
0.582683715497081	414	|That he fathered a child on some wild woman before he married his queen ? |	|Verity sounded confused by the logic . |	|I heard the sourness in Regal 's voice . |	1	Prince Verity									
0.05392635642344	127	|The guard made no response at all , nor was one expected from him . |	|He continued to stand alertly , awaiting the next command . |	|A soldier 's soldier . |	1	DEFAULT									
0.798340795424872	170	|Sir , said Jason , neither agreeing nor disagreeing , but merely accepting the order . |	|He put a heavy hand on my shoulder and turned me back toward the door . |	|I went somewhat reluctantly , for the room was bright and pleasant and warm . |	2	DEFAULT	Jason								
0.729909853413711	173	|My cold feet had started to tingle , and I knew if I could stay a little longer , I would be warmed through . |	|But the guardsman 's hand was inexorable , and I was steered out of the warm chamber and back into the chill dimness of the dreary corridors . |	|They seemed all the darker after the warmth and light , and endless as I tried to match the guard 's stride as he wound through them . |	2	DEFAULT	DEFAULT								
0.263395814357677	222	|As like to Prince Chivalry as can be , as even his brother said but a while ago . |	|Not the Crown Prince 's fault if his Lady Patience ca n't carry his seed to term ... . |	|But Burrich had stood suddenly . |	2	Chiv	Patience								
0.235276222853588	365	|For here , for now , it 's fine . |	|It will have to be different when he comes back to Buckkeep . |	|Regal did not sound pleased . |	1	DEFAULT									
0.168104323827955	340	|Was there nowhere else you could put him ? |	|The man who spoke was like Verity around the jaw and eyes , but there the resemblance ended . |	|This man was younger by far . |	2	DEFAULT	Prince Verity								
0.226779962555111	296	|A very large gray horse in the next stall stirred suddenly , thumping a heavy hoof against the partition , and then hanging his head over to see what the night excitement was about . |	|Burrich absently calmed him with a touch . |	|It 's rough quarters here for all of us at this outpost . |	1	Burrich									
0.278647766931715	228	|Yet he paid no mind to this as he turned my face toward the fire and studied me as if I were a map . |	|His eyes met mine , and there was a sort of wildness in them , as if what he saw in my face were an injury I 'd done him . |	|I started to draw away from that look , but his grip would n't let me . |	2	DEFAULT	DEFAULT								
0.441126919851006	133	|Plowman says six . |	|The guard raised a hand to scratch at his cheek , then suddenly seemed to recall he was reporting . |	|He dropped his hand . |	1	DEFAULT									
0.870295912764722	394	|Shrewd is as Shrewd does , as the common folk say . |	|He forbade any settling of the matter . |	|` Regal , ' he said , in that way he has . |	1	Shrewd									
0.698735778115892	271	|Instead I followed him doggedly . |	|We reached a building and he dragged open a heavy door . |	|Warmth and animal smells and a dim yellow light spilled out . |	1	DEFAULT									
0.304673848354011	327	|All my memories of that time are of raw days and blustery wind , and snow and ice that partially melted each day but were restored by night 's freezes . |	|One other memory I have of that time , but it is not sharp-edged . |	|Rather it is warm and softly tinted , like a rich old tapestry seen in a dim room . |	1	DEFAULT									
0.588989774577352	337	|There 'll be no denying it to any that see him . |	|But have neither you nor Burrich the sense of a flea ? |	|Bastard or not , you do n't stable a child among beasts . |	2	DEFAULT	Burrich								
0.713116959842994	270	|But something about Burrich did not permit me to whimper or beg quarter from him . |	|Instead I followed him doggedly . |	|We reached a building and he dragged open a heavy door . |	2	DEFAULT	Burrich								
0.997474448907217	421	|But the King has ordered that the bastard be brought to Buckkeep when you return . |	|Regal looked down on me as if ill satisfied . |	|Verity looked briefly troubled , but nodded . |	2	Regal	DEFAULT								
0.940767767106306	142	|That was the first year the Chyurda tried to close the pass . |	|Chivalry was up this way for three , four months , chivying them into opening it to us . |	|Looks like it was n't the only thing he chivied open . |	1	Chiv									
0.653330687048363	263	|Outside , a chill wind was blowing . |	|All the ice and snow that had softened during the day had gone back to sharpness with the coming of night . |	|The path cracked under my feet , and the wind seemed to find every crack and gap in my garments . |	0										
0.543234871990818	218	|If my master has no heir , ` tis Eda 's will , and no fault of his manhood . |	|The Lady Patience has always been delicate , and - Even so , even so , Jason was quickly agreeing . |	|And there sits the very proof that there 's nowt wrong with him as a man , as is all I was saying , that 's all . |	2	Patience	Jason								
0.669988080007851	273	|Warmth and animal smells and a dim yellow light spilled out . |	|A sleepy stable boy sat up in his nest of straw , blinking like a rumpled fledgling . |	|At a word from Burrich he lay down again , curling up small in the straw and closing his eyes . |	0										
0.510913586651125	289	|She 'll take you in , and give a good slash to any that think to bother you . |	|I found myself facing an ample box stall , populated with three hounds . |	|They had roused and lay , stick tails thumping in the straw at Burrich 's voice . |	1	DEFAULT									
0.119438680583399	67	|The man who opened the door was no house servant , as I might imagine if I had only heard this story . |	|No , memory shows me a man-at-arms , a warrior , gone a bit to gray and with a belly more of hard suet than muscle , but not some mannered house servant . |	|He looked both the old man and me up and down with a soldier 's practiced suspicion , and then stood there silently , waiting for us to state our business . |	1	DEFAULT									
0.769603218896007	148	|he demanded suddenly . |	|The guardsman shifted uncomfortably . |	|Do n't know , sir . |	1	DEFAULT									
0.526675021547191	44	|I recall that slush had soaked through my clothes , so my feet and legs were wet and cold . |	|And yet , again , I can not recall that I had walked far through winter 's last curses , nor that I had been carried . |	|No , it all starts there , right outside the doors of the stronghouse , with my small hand trapped inside the tall man 's . |	1	DEFAULT									
0.097795221010802	114	|For a few moments the harried man behind the desk continued to regard me with some confusion . |	|Then something very like an amused smile lightened his features and he rose and came around the desk to stand with his fists on his hips , looking down on me . |	|I did not feel threatened by his scrutiny ; rather it was as if something about my appearance pleased him inordinately . |	2	DEFAULT	DEFAULT								
0.463910257625687	92	|He let go of me for the brief time it took him to secure the door . |	|That done , he stood looking down on me . |	|No real surprise , only a soldier 's stoic acceptance of the odder bits of his duty . |	2	DEFAULT	DEFAULT								
0.005880207389455	292	|I moved uncertainly in amongst them and finally lay down next to an old bitch with a whitened muzzle and one torn ear . |	|The older male regarded me with a certain suspicion , but the third was a half-grown pup , and Nosy welcomed me with ear lickings , nose nipping , and much pawing . |	|I put an arm around him to settle him , and then cuddled in amongst them as Burrich had advised . |	2	Nosy	DEFAULT								
0.034708798889701	437	|It made me afraid , and I drew the blanket up over my head and burrowed deeper into the straw . |	|Beside me , Vixen growled lightly in the back of her throat . |	|I think it made Regal step back , but I can not be sure . |	2	Vixen	DEFAULT								
0.406610502209377	107	|When he did look up , he seemed to take in both myself and the guard in one quick glance of his black eyes . |	|Well , Jason ? |	|he asked , and even at that age I could sense his resignation to a messy interruption . |	1	Jason									
0.67669646250821	254	|Probably whatever hurts the most . |	|He watched me silently a moment longer . |	|Had enough to eat ? |	2	DEFAULT	DEFAULT								
0.114685331352528	9	|A pretty fancy , and perhaps once there was such a ritual , but history shows us this was not always sufficient to bind a child to the virtue that named it ... My pen falters , then falls from my knuckly grip , leaving a worm 's trail of ink across Fedwren 's paper . |	|I have spoiled another leaf of the fine stuff , in what I suspect is a futile endeavor . |	|I wonder if I can write this history , or if on every page there will be some sneaking show of a bitterness I thought long dead . |	1	DEFAULT									
0.866342418306888	244	|Even so , even so , the guard agreed abruptly , and Jason nodded like a courting bird in agreement . |	|Young as I was , I still wondered what kind of man this was who , with one leg bandaged , could quell a room full of rough men with a look or a word . |	|Boy do n't have a name , Jason volunteered into the silence . |	1	DEFAULT									
0.832863855320379	455	|A velvet smothering for a warrior and a silencing of a rare and skilled diplomat . |	|And so I came to Buckkeep , sole child and bastard of a man I 'd never know . |	|Prince Verity became King-in-Waiting and Prince Regal moved up a notch in the line of succession . |	1	DEFAULT									
0.873222180588579	57	|Instead I stood , a spectator , and heard the sound of boots within the keep , and the unfastening of the door hasp within . |	|One last time she called . |	|I can still hear the words perfectly , the desperation in a voice that now would sound young to my ears . |	1	DEFAULT									
0.997026620305793	53	|Father , please , the woman 's voice begged . |	|I turned to look at her , but it had begun to snow again , a lacy veil that clung to eyelashes and coat sleeves . |	|I ca n't recall that I saw anyone . |	2	DEFAULT	DEFAULT								
0.923395446487101	52	|Not from within the doors , but from behind us , back the way we had come . |	|Father , please , the woman 's voice begged . |	|I turned to look at her , but it had begun to snow again , a lacy veil that clung to eyelashes and coat sleeves . |	2	DEFAULT	DEFAULT								
0.770334714542539	373	|Verity 's tone indicated he had no interest in further discussing that . |	|But Regal frowned and continued . |	|My mother the Queen is not at all pleased about any of this . |	1	Regal									
0.291754008435635	212	|He layered the meat and cheese onto a slab of bread , took an immense bite , and then spoke through it . |	|Said Chivalry ought to be glad he 'd seeded one child , somewhere , and should feed and care for him himself now . |	|An unusual quiet bloomed suddenly in the kitchen . |	1	Chiv									
0.878748695756943	99	|He stood again and knocked once at the double doors . |	|Having knocked , he did not wait for a reply , or at least I never heard one . |	|He pushed the doors open , herded me in before him , and shut the doors behind him . |	2	DEFAULT	DEFAULT								
0.114207516473178	372	|Oh . |	|Verity 's tone indicated he had no interest in further discussing that . |	|But Regal frowned and continued . |	1	Prince Verity									
0.28163326282089	419	|But I suspect Chivalry will feel differently about using his bastard in such a way . |	|Especially as it regards dear Patience . |	|But the King has ordered that the bastard be brought to Buckkeep when you return . |	1	Patience									
0.894496501956906	326	|Not too long , I think , for I do not recall the weather changing . |	|All my memories of that time are of raw days and blustery wind , and snow and ice that partially melted each day but were restored by night 's freezes . |	|One other memory I have of that time , but it is not sharp-edged . |	1	DEFAULT									
0.322283354391193	324	|When we were not eating in the kitchen , we wrestled in the courtyard or in the straw of the box stall . |	|Such was my world for however long it was I was there . |	|Not too long , I think , for I do not recall the weather changing . |	1	DEFAULT									
0.856990635553757	423	|Verity looked briefly troubled , but nodded . |	|A shadow lay over Burrich 's features that the yellow lamplight could not lift . |	|Has my master no say in this ? |	1	Burrich									
0.900019235730433	215	|Men paused in their eating , gripping bread or mugs or trenchers , and turned eyes to the man called Burrich . |	|He himself set his mug carefully away from the edge of the table . |	|His voice was quiet and even , his words precise . |	1	Burrich									
0.210445208034835	240	|a man at the other end of the table asked incautiously . |	|Burrich swung his gaze to the man as he set his mug down . |	|For a moment he did n't speak , and I sensed that silence hovering again . |	2	Burrich	DEFAULT								
0.236525903719292	339	|Bastard or not , you do n't stable a child among beasts . |	|Was there nowhere else you could put him ? |	|The man who spoke was like Verity around the jaw and eyes , but there the resemblance ended . |	2	DEFAULT	DEFAULT								
0.229266945413327	162	|For a moment the man looked surprised and a look of what might have been pity crossed his face . |	|But it disappeared as swiftly , leaving him looking only discomfited , or mildly annoyed . |	|He glanced back at the map that still awaited him on the table . |	1	DEFAULT									
0.984926294111388	100	|Having knocked , he did not wait for a reply , or at least I never heard one . |	|He pushed the doors open , herded me in before him , and shut the doors behind him . |	|This room was as warm as the corridor had been chill , and alive as the other chambers had been deserted . |	2	DEFAULT	DEFAULT								
0.133558937195899	219	|The Lady Patience has always been delicate , and - Even so , even so , Jason was quickly agreeing . |	|And there sits the very proof that there 's nowt wrong with him as a man , as is all I was saying , that 's all . |	|He wiped his mouth hastily on his sleeve . |	2	Jason	DEFAULT								
0.81116797263471	178	|There , half a dozen other guards lounged on benches and ate and drank at a big scarred table before a fire fully twice as large as the one in the study had been . |	|The room smelled of food , of beer and men 's sweat , of wet wool garments and the smoke of the wood and drip of grease into flames . |	|Hogsheads and small casks ranged against the wall , and smoked joints of meats were dark shapes hung from the rafters . |	0										
0.853578522171339	305	|I knew he was n't speaking to me . |	|I watched him over the edge of the blanket as he took the lantern from its hook and wandered off , muttering to himself . |	|I remember that first night well , the warmth of the hounds , the prickling straw , and even the sleep that finally came as the pup cuddled close beside me . |	2	DEFAULT	DEFAULT								
0.159437689007763	204	|So , you got his little bastid , at least until Chivalry gets back and does otherwise with him . |	|Jason offered me the slab of dripping meat . |	|I looked from the bread to the cheese I gripped , loath to surrender either , but longing for the hot meat , too . |	2	Jason	DEFAULT								
0.378444261880705	103	|I recall a quantity of furniture in it , rugs and hangings , and shelves of tablets and scrolls overlaid with the scattering of clutter that any well-used and comfortable chamber takes on . |	|There was a fire burning in a massive fireplace , filling the room with heat and a pleasantly resinous scent . |	|An immense table was placed at an angle to the fire , and behind it sat a stocky man , his brows knit as he bent over a sheaf of papers in front of him . |	0										
0.816057198100979	164	|He glanced back at the map that still awaited him on the table . |	|Well , he said into the silence . |	|Something 's got to be done with him , at least until Chiv gets back . |	1	DEFAULT									
0.683821138242835	177	|Soggy little pup , you , he observed , without rancor , and then bore me down corridors and around turns and up and down steps and finally into the yellow light and space of a large kitchen . |	|There , half a dozen other guards lounged on benches and ate and drank at a big scarred table before a fire fully twice as large as the one in the study had been . |	|The room smelled of food , of beer and men 's sweat , of wet wool garments and the smoke of the wood and drip of grease into flames . |	0										
0.562675747376531	129	|A soldier 's soldier . |	|The other man continued to regard me curiously . |	|How old ? |	2	DEFAULT	DEFAULT								
0.40528567692028	8	|So we are told . |	|A pretty fancy , and perhaps once there was such a ritual , but history shows us this was not always sufficient to bind a child to the virtue that named it ... My pen falters , then falls from my knuckly grip , leaving a worm 's trail of ink across Fedwren 's paper . |	|I have spoiled another leaf of the fine stuff , in what I suspect is a futile endeavor . |	2	DEFAULT	Fedwren								
0.590375934170642	12	|I think myself cured of all spite , but when I touch pen to paper , the hurt of a boy bleeds out with the sea-spawned ink , until I suspect each carefully formed black letter scabs over some ancient scarlet wound . |	|Both Fedwren and Patience were so filled with enthusiasm whenever a written account of the history of the Six Duchies was discussed that I persuaded myself the writing of it was a worthwhile effort . |	|I convinced myself that the exercise would turn my thoughts aside from my pain and help the time to pass . |	3	Fedwren	Patience	DEFAULT							
0.069410345433489	108	|Well , Jason ? |	|he asked , and even at that age I could sense his resignation to a messy interruption . |	|What 's this ? |	2	Jason	DEFAULT								
